store,dept,date,weekly_sales,isholiday,type,size,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment
22,7,2012-01-20,14940.51,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,7,2012-02-03,16888.73,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,7,2012-02-10,20291.83,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,7,2012-02-17,19665.96,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,7,2012-03-02,17206.64,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,7,2012-03-09,17975.31,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,7,2012-03-16,18032.55,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,7,2012-03-23,24006.66,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,7,2012-03-30,24478.15,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,7,2012-04-13,21203.39,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,7,2012-04-20,22041.18,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,7,2012-04-27,19458.94,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,7,2012-06-01,37322.36,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,7,2012-06-08,31873.33,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,7,2012-06-15,30622.32,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,7,2012-07-06,37887.54,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,7,2012-07-13,23593.36,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,7,2012-07-20,19933.52,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,7,2012-07-27,18674.85,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,7,2012-08-03,19820.39,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,7,2012-08-10,20332.96,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,7,2012-08-24,16895.74,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,7,2012-08-31,17719.27,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,7,2012-09-07,17333.22,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,7,2012-09-14,16918.88,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,7,2012-09-21,23558.78,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,7,2012-09-28,18124.77,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,7,2012-10-26,24205.43,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,8,2011-11-11,38723.19,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,8,2011-11-18,36750.83,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,8,2011-12-23,48400.69,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,8,2011-12-30,32153.12,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,8,2012-01-06,34611.49,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,8,2012-01-13,34320.38,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,8,2012-01-20,36366.21,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,8,2012-02-03,37193.13,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,8,2012-02-10,37744.34,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,8,2012-02-17,33915.21,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,8,2012-03-02,35506.55,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,8,2012-03-09,36188.6,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,8,2012-03-16,34810.04,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,8,2012-03-23,34457.77,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,8,2012-03-30,35182.64,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,8,2012-04-13,34651.1,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,8,2012-04-20,37364.16,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,8,2012-04-27,37118.12,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,8,2012-06-01,36699.57,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,8,2012-06-08,36971.31,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,8,2012-06-15,36350.92,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,8,2012-07-06,37365.8,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,8,2012-07-13,35604.77,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,8,2012-07-20,36412.86,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,8,2012-07-27,34793.37,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,8,2012-08-03,37938.9,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,8,2012-08-10,36281.23,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,8,2012-08-24,38105.74,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,8,2012-08-31,36574.37,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,8,2012-09-07,38676.31,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,8,2012-09-14,37604.39,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,8,2012-09-21,35874.44,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,8,2012-09-28,37817.47,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,8,2012-10-26,42911.56,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,9,2011-11-11,16130.27,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,9,2011-11-18,17535.59,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,9,2011-12-23,37404.14,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,9,2011-12-30,17165.04,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,9,2012-01-06,13494.67,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,9,2012-01-13,15570.0,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,9,2012-01-20,14810.11,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,9,2012-02-03,16609.82,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,9,2012-02-10,17282.34,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,9,2012-02-17,15169.36,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,9,2012-03-02,17841.89,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,9,2012-03-09,20410.07,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,9,2012-03-16,21967.07,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,9,2012-03-23,25092.76,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,9,2012-03-30,21820.12,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,9,2012-04-13,27528.96,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,9,2012-04-20,31179.61,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,9,2012-04-27,25582.69,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,9,2012-06-01,32838.82,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,9,2012-06-08,30707.38,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,9,2012-06-15,31276.91,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,9,2012-07-06,36723.93,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,9,2012-07-13,26702.19,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,9,2012-07-20,27900.73,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,9,2012-07-27,24565.41,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,9,2012-08-03,23279.52,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,9,2012-08-10,24358.92,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,9,2012-08-24,24544.58,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,9,2012-08-31,22537.35,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,9,2012-09-07,21357.65,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,9,2012-09-14,21101.01,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,9,2012-09-21,21629.95,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,9,2012-09-28,20875.86,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,9,2012-10-26,26417.14,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,10,2011-11-11,20455.02,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,10,2011-11-18,18066.06,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,10,2011-12-23,25735.9,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,10,2011-12-30,17460.24,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,10,2012-01-06,16923.48,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,10,2012-01-13,16924.99,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,10,2012-01-20,17665.27,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,10,2012-02-03,16310.31,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,10,2012-02-10,17113.73,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,10,2012-02-17,15725.16,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,10,2012-03-02,15781.06,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,10,2012-03-09,17342.16,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,10,2012-03-16,19592.89,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,10,2012-03-23,20438.84,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,10,2012-03-30,17166.03,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,10,2012-04-13,16952.97,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,10,2012-04-20,19465.89,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,10,2012-04-27,18440.75,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,10,2012-06-01,23112.86,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,10,2012-06-08,17834.68,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,10,2012-06-15,19418.97,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,10,2012-07-06,21633.59,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,10,2012-07-13,17671.59,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,10,2012-07-20,18892.27,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,10,2012-07-27,16588.99,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,10,2012-08-03,18923.77,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,10,2012-08-10,16212.86,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,10,2012-08-24,16857.14,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,10,2012-08-31,18337.7,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,10,2012-09-07,18451.78,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,10,2012-09-14,17468.17,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,10,2012-09-21,17328.36,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,10,2012-09-28,17190.85,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,10,2012-10-26,20541.58,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,11,2011-11-11,12759.26,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,11,2011-11-18,12105.91,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,11,2011-12-23,15458.38,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,11,2011-12-30,12335.25,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,11,2012-01-06,14449.35,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,11,2012-01-13,12426.31,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,11,2012-01-20,14190.88,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,11,2012-02-03,8857.1,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,11,2012-02-10,11449.1,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,11,2012-02-17,10040.83,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,11,2012-03-02,10201.55,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,11,2012-03-09,9697.37,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,11,2012-03-16,8698.89,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,11,2012-03-23,7677.01,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,11,2012-03-30,8482.31,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,11,2012-04-13,7922.56,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,11,2012-04-20,14179.94,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,11,2012-04-27,9667.32,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,11,2012-06-01,53286.63,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,11,2012-06-08,15339.96,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,11,2012-06-15,13907.93,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,11,2012-07-06,44650.0,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,11,2012-07-13,22353.21,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,11,2012-07-20,17279.26,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,11,2012-07-27,9817.32,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,11,2012-08-03,10941.83,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,11,2012-08-10,12417.45,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,11,2012-08-24,11731.66,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,11,2012-08-31,10929.1,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,11,2012-09-07,10068.32,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,11,2012-09-14,8202.83,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,11,2012-09-21,7355.16,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,11,2012-09-28,9041.18,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,11,2012-10-26,11678.8,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,12,2011-11-11,3588.92,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,12,2011-11-18,3443.97,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,12,2011-12-23,2567.39,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,12,2011-12-30,2172.82,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,12,2012-01-06,2415.8,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,12,2012-01-13,2453.15,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,12,2012-01-20,2599.45,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,12,2012-02-03,2795.58,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,12,2012-02-10,2826.48,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,12,2012-02-17,2855.05,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,12,2012-03-02,2904.22,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
22,12,2012-03-09,3495.75,False,B,119557,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503
22,12,2012-03-16,3672.6,False,B,119557,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503
22,12,2012-03-23,4456.04,False,B,119557,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503
22,12,2012-03-30,3625.51,False,B,119557,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503
22,12,2012-04-13,3326.62,False,B,119557,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671
22,12,2012-04-20,4676.58,False,B,119557,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671
22,12,2012-04-27,4121.77,False,B,119557,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671
22,12,2012-06-01,4179.23,False,B,119557,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671
22,12,2012-06-08,4022.52,False,B,119557,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671
22,12,2012-06-15,4370.31,False,B,119557,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671
22,12,2012-07-06,4002.03,False,B,119557,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753
22,12,2012-07-13,3724.9,False,B,119557,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753
22,12,2012-07-20,4017.55,False,B,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753
22,12,2012-07-27,3259.53,False,B,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753
22,12,2012-08-03,3580.78,False,B,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753
22,12,2012-08-10,3730.83,False,B,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753
22,12,2012-08-24,3971.54,False,B,119557,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753
22,12,2012-08-31,3412.65,False,B,119557,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753
22,12,2012-09-07,3668.25,True,B,119557,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753
22,12,2012-09-14,3157.55,False,B,119557,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753
22,12,2012-09-21,3026.51,False,B,119557,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753
22,12,2012-09-28,3671.25,False,B,119557,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753
22,12,2012-10-26,3306.16,False,B,119557,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543
22,13,2011-11-11,37073.1,False,B,119557,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706
22,13,2011-11-18,35586.36,False,B,119557,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706
22,13,2011-12-23,36971.58,False,B,119557,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706
22,13,2011-12-30,32472.04,True,B,119557,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706
22,13,2012-01-06,37948.67,False,B,119557,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503
22,13,2012-01-13,35316.91,False,B,119557,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503
22,13,2012-01-20,35075.59,False,B,119557,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503
22,13,2012-02-03,36753.65,False,B,119557,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503
22,13,2012-02-10,35782.72,True,B,119557,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503
22,13,2012-02-17,34287.7,False,B,119557,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503
22,13,2012-03-02,38893.03,False,B,119557,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503
